student_id,fee_submission_date,day_of_month
50,7/28/2022,28
76,8/23/2023,23
34,2/11/2022,11
35,12/4/2022,4
31,7/15/2024,15
25,11/18/2024,18
45,7/29/2022,29
86,4/19/2022,19
36,10/29/2022,29
98,3/9/2023,9
64,12/9/2022,9
82,12/29/2023,29
98,8/19/2022,19
50,1/31/2023,31
45,9/6/2022,6
54,3/2/2024,2
23,5/15/2024,15
65,3/3/2023,3
61,6/7/2023,7
2,6/12/2022,12
57,1/16/2022,16
57,2/2/2023,2
63,2/2/2023,2
27,6/12/2022,12
48,5/2/2024,2
40,3/30/2024,30
45,8/20/2024,20
69,6/6/2023,6
72,8/23/2024,23
49,5/8/2024,8
65,6/12/2022,12
20,6/15/2024,15
18,8/23/2024,23
80,1/6/2024,6
21,6/15/2024,15
69,11/11/2023,11
91,6/15/2024,15
69,11/25/2023,25
100,5/4/2024,4
37,6/23/2022,23
67,12/30/2022,30
9,8/19/2022,19
61,8/9/2022,9
37,6/20/2023,20
75,10/29/2024,29
55,9/30/2023,30
14,3/11/2024,11
36,12/13/2021,13
96,9/2/2023,2
18,10/29/2022,29
36,12/13/2021,13
21,9/30/2023,30
33,10/14/2024,14
46,1/27/2023,27
10,9/21/2024,21
53,3/24/2022,24
89,11/20/2023,20
38,10/29/2022,29
11,8/23/2024,23
70,7/29/2023,29
29,1/23/2023,23
42,10/4/2023,4
4,6/6/2023,6
81,3/20/2024,20
36,8/29/2022,29
2,2/17/2022,17
100,2/17/2022,17
77,9/10/2022,10
14,6/23/2022,23
5,8/23/2023,23
62,3/30/2024,30
70,9/2/2023,2
13,9/12/2024,12
71,5/15/2024,15
95,8/23/2024,23
51,3/11/2024,11
28,1/27/2023,27
19,3/7/2022,7
11,8/27/2023,27
26,2/26/2024,26
49,10/5/2022,5
33,6/15/2024,15
69,3/20/2024,20
65,4/14/2023,14
65,12/28/2022,28
53,6/27/2023,27
75,2/24/2022,24
33,4/16/2022,16
38,10/29/2024,29
61,7/26/2022,26
95,3/20/2024,20
64,10/13/2022,13
69,10/13/2022,13
62,5/29/2023,29
33,5/16/2023,16
73,5/28/2024,28
80,8/11/2023,11
8,10/29/2024,29
25,7/23/2022,23
69,1/27/2024,27
68,8/11/2023,11
58,10/8/2022,8
69,6/30/2022,30
84,12/13/2021,13
87,2/17/2022,17
35,7/28/2022,28
58,2/16/2023,16
9,12/29/2022,29
59,7/23/2022,23
27,5/4/2022,4
37,11/1/2022,1
98,5/1/2023,1
83,1/30/2024,30
1,1/27/2024,27
35,8/26/2023,26
30,4/12/2024,12
6,7/29/2023,29
93,6/27/2023,27
92,8/19/2022,19
32,10/26/2023,26
93,12/3/2022,3
56,1/5/2022,5
96,10/14/2024,14
77,5/4/2024,4
23,3/30/2024,30
70,10/27/2023,27
89,3/2/2024,2
22,7/20/2022,20
3,8/29/2022,29
63,12/27/2022,27
51,7/10/2024,10
97,10/4/2023,4
12,1/27/2023,27
30,1/17/2023,17
91,6/23/2022,23
48,12/29/2022,29
4,1/20/2024,20
55,4/17/2024,17
28,7/23/2022,23
65,2/26/2024,26
61,9/9/2024,9
26,9/6/2022,6
21,5/26/2023,26
62,10/14/2024,14
66,6/15/2024,15
15,12/6/2024,6
8,6/12/2024,12
9,3/30/2024,30
41,12/29/2023,29
14,5/8/2024,8
74,8/29/2022,29
12,5/2/2024,2
3,9/4/2024,4
68,1/27/2023,27
21,9/2/2023,2
86,3/11/2024,11
13,5/3/2024,3
81,1/27/2024,27
55,5/29/2023,29
11,4/1/2023,1
95,11/7/2024,7
84,2/21/2022,21
16,6/6/2023,6
54,11/20/2023,20
23,7/10/2024,10
99,1/10/2022,10
49,8/29/2022,29
37,9/30/2023,30
47,2/16/2023,16
4,5/28/2024,28
37,1/24/2023,24
90,7/6/2024,6
98,2/26/2023,26
24,10/27/2023,27
65,7/27/2022,27
35,1/6/2024,6
82,4/22/2024,22
77,1/27/2024,27
8,8/11/2022,11
73,7/10/2024,10
21,6/12/2024,12
87,12/6/2023,6
18,7/18/2024,18
21,10/5/2022,5
52,8/19/2022,19
14,5/3/2024,3
69,9/10/2022,10
96,7/14/2024,14
45,3/11/2024,11
69,4/16/2022,16
13,4/22/2023,22
40,2/2/2023,2
21,9/4/2024,4
12,5/4/2024,4
92,12/3/2024,3
67,6/27/2023,27
27,9/10/2022,10
43,10/5/2023,5
88,2/11/2022,11
37,4/21/2023,21
48,11/18/2024,18
55,7/29/2023,29
85,5/16/2023,16
80,12/27/2022,27
77,6/12/2024,12
29,8/23/2024,23
22,1/12/2023,12
84,8/9/2022,9
84,4/20/2022,20
88,7/10/2024,10
27,11/23/2024,23
54,12/16/2021,16
65,2/24/2022,24
92,2/21/2022,21
79,1/24/2023,24
8,6/15/2024,15
39,3/20/2024,20
37,9/21/2024,21
44,11/7/2024,7
50,3/4/2023,4
24,10/21/2023,21
22,4/1/2023,1
4,4/12/2024,12
69,8/11/2022,11
15,4/3/2023,3
12,4/25/2023,25
41,10/8/2022,8
13,11/7/2024,7
3,9/11/2024,11
49,8/11/2022,11
56,2/28/2022,28
12,10/8/2022,8
8,5/5/2024,5
3,9/2/2023,2
42,1/12/2023,12
19,1/17/2023,17
52,1/4/2024,4
14,1/6/2024,6
87,5/4/2022,4
31,5/1/2023,1
74,8/8/2022,8
34,1/5/2022,5
47,4/16/2022,16
76,10/5/2022,5
96,12/13/2021,13
26,2/1/2023,1
65,10/5/2023,5
89,8/24/2023,24
52,12/16/2021,16
73,4/19/2022,19
3,11/30/2024,30
16,12/25/2022,25
24,1/30/2024,30
58,6/4/2023,4
16,6/12/2022,12
96,1/10/2022,10
5,5/4/2024,4
84,1/4/2024,4
35,10/21/2023,21
2,3/20/2024,20
73,2/26/2023,26
44,11/13/2023,13
77,5/16/2023,16
84,4/12/2024,12
57,9/4/2024,4
58,12/17/2021,17
81,9/9/2023,9
79,1/4/2024,4
83,4/12/2024,12
13,12/29/2022,29
6,2/2/2023,2
80,6/6/2023,6
94,6/23/2022,23
42,1/30/2024,30
18,8/12/2024,12
20,3/4/2023,4
51,6/24/2022,24
99,6/4/2023,4
50,4/12/2024,12
18,5/29/2023,29
57,11/18/2024,18
68,2/26/2024,26
8,8/16/2022,16
29,5/29/2023,29
18,3/26/2024,26
3,11/7/2024,7
13,7/24/2023,24
77,8/18/2022,18
100,12/29/2022,29
69,1/6/2024,6
26,9/12/2024,12
7,1/16/2022,16
63,1/22/2024,22
19,2/21/2022,21
11,5/5/2024,5
16,3/11/2024,11
85,1/5/2022,5
34,3/2/2024,2
37,12/3/2024,3
12,1/6/2024,6
72,12/25/2022,25
74,12/28/2022,28
81,6/7/2023,7
62,2/26/2023,26
5,4/21/2023,21
80,1/16/2022,16
91,8/11/2023,11
86,4/12/2022,12
92,5/26/2023,26
11,6/15/2023,15
62,8/23/2023,23
26,1/27/2023,27
23,1/27/2023,27
98,5/2/2024,2
71,2/25/2022,25
95,7/17/2023,17
10,4/16/2022,16
28,11/11/2023,11
8,11/13/2023,13
98,7/6/2024,6
45,7/6/2024,6
4,1/4/2024,4
1,3/4/2023,4
94,9/9/2024,9
72,10/8/2022,8
55,5/16/2023,16
17,12/16/2021,16
61,2/16/2023,16
98,4/5/2023,5
87,3/19/2024,19
12,1/22/2023,22
19,4/26/2023,26
16,3/20/2024,20
81,6/4/2023,4
31,10/14/2022,14
58,12/4/2022,4
28,1/12/2023,12
25,1/5/2022,5
70,12/29/2023,29
95,8/27/2023,27
54,5/4/2024,4
68,2/28/2022,28
84,10/14/2024,14
95,2/15/2022,15
47,2/1/2023,1
78,8/19/2022,19
59,10/5/2023,5
61,12/12/2021,12
79,8/8/2022,8
83,10/14/2022,14
22,6/24/2022,24
71,3/3/2023,3
88,6/15/2024,15
75,9/30/2023,30
88,2/26/2024,26
5,6/25/2022,25
83,7/29/2022,29
49,9/30/2023,30
92,8/27/2023,27
7,4/12/2022,12
47,1/10/2023,10
80,2/25/2022,25
68,12/28/2022,28
17,6/15/2024,15
29,11/25/2023,25
61,11/7/2024,7
16,6/7/2023,7
36,5/16/2023,16
57,11/25/2023,25
79,6/12/2022,12
71,7/28/2022,28
62,12/30/2022,30
80,2/26/2023,26
37,6/12/2024,12
100,1/10/2023,10
49,12/3/2022,3
84,9/10/2022,10
22,10/27/2023,27
55,4/17/2024,17
64,6/29/2024,29
90,5/26/2023,26
14,7/10/2024,10
10,8/24/2023,24
15,3/9/2023,9
21,4/12/2024,12
82,12/17/2021,17
44,6/25/2022,25
19,6/15/2024,15
16,8/11/2022,11
44,9/30/2023,30
72,3/11/2024,11
72,6/12/2022,12
80,4/12/2024,12
95,9/12/2024,12
96,6/24/2022,24
58,8/9/2022,9
20,9/4/2024,4
62,9/30/2023,30
70,12/27/2022,27
29,4/21/2023,21
36,10/29/2022,29
66,10/29/2022,29
3,4/12/2024,12
67,7/27/2022,27
90,4/5/2023,5
100,10/5/2023,5
35,11/30/2024,30
56,12/4/2022,4
90,6/30/2022,30
7,9/6/2022,6
54,6/12/2024,12
78,2/17/2022,17
76,8/23/2023,23
42,8/23/2024,23
31,3/10/2023,10
63,5/2/2024,2
14,1/5/2024,5
42,9/30/2023,30
73,9/2/2023,2
30,7/14/2024,14
6,8/12/2024,12
49,6/27/2023,27
34,8/16/2022,16
17,8/13/2024,13
38,2/16/2023,16
43,2/28/2022,28
50,10/5/2023,5
68,4/12/2024,12
88,9/6/2022,6
6,8/11/2022,11
45,4/25/2023,25
69,7/28/2022,28
86,6/25/2022,25
97,2/21/2022,21
28,3/11/2024,11
89,12/29/2022,29
66,1/17/2023,17
33,1/23/2023,23
22,10/14/2024,14
52,9/30/2023,30
52,8/26/2023,26
63,3/26/2024,26
73,3/9/2023,9
62,1/16/2022,16
67,1/6/2024,6
2,7/28/2022,28
16,4/17/2024,17
32,12/6/2024,6
58,7/19/2022,19
71,8/31/2024,31
1,12/16/2021,16
74,9/9/2023,9
45,7/26/2022,26
17,9/2/2023,2
7,2/26/2023,26
57,6/12/2022,12
23,4/20/2022,20
34,2/15/2022,15
64,4/26/2023,26
78,8/19/2022,19
80,11/25/2023,25
16,2/26/2024,26
69,3/20/2024,20
59,7/19/2022,19
28,8/12/2024,12
23,6/7/2023,7
60,1/20/2024,20
52,3/30/2024,30
44,7/15/2024,15
95,4/1/2023,1
94,5/26/2023,26
14,4/17/2024,17
36,1/6/2024,6
80,11/18/2024,18
85,8/27/2023,27
55,7/7/2023,7
77,5/26/2023,26
32,12/29/2022,29
25,3/19/2024,19
8,8/11/2023,11
87,7/7/2023,7
29,6/12/2022,12
18,3/3/2023,3
80,12/13/2021,13
50,2/1/2023,1
42,8/31/2024,31
46,9/9/2023,9
80,7/18/2024,18
38,6/4/2023,4
27,10/26/2023,26
29,12/29/2023,29
97,9/11/2024,11
20,7/17/2023,17
12,9/9/2023,9
40,7/23/2023,23
100,10/8/2022,8
75,11/7/2024,7
23,3/3/2023,3
32,1/12/2023,12
57,1/10/2022,10
29,6/24/2022,24
68,3/7/2022,7
49,4/26/2023,26
41,2/2/2023,2
85,12/30/2022,30
33,1/4/2024,4
80,5/4/2022,4
70,5/26/2023,26
44,12/29/2023,29
47,5/16/2023,16
62,4/12/2022,12
80,3/24/2022,24
33,7/29/2022,29
77,5/2/2024,2
59,5/2/2024,2
51,2/16/2023,16
69,9/28/2022,28
43,4/22/2023,22
30,2/17/2022,17
86,2/1/2023,1
1,9/4/2024,4
40,3/9/2023,9
77,3/9/2023,9
92,7/6/2024,6
6,8/27/2023,27
9,4/1/2023,1
55,9/9/2023,9
79,10/10/2023,10
40,3/9/2023,9
97,8/9/2022,9
36,10/21/2023,21
88,6/15/2024,15
86,6/4/2023,4
20,3/26/2024,26
21,11/2/2022,2
21,2/17/2022,17
57,9/6/2022,6
40,5/15/2024,15
18,5/26/2023,26
33,5/8/2024,8
63,5/2/2024,2
21,8/9/2022,9
20,5/1/2023,1
99,5/4/2022,4
35,12/6/2024,6
86,12/16/2021,16
9,1/10/2022,10
61,12/27/2022,27
39,3/11/2022,11
31,9/10/2022,10
91,9/9/2024,9
98,11/13/2023,13
59,11/30/2024,30
38,12/6/2023,6
43,1/4/2024,4
37,1/22/2024,22
86,10/26/2023,26
28,1/27/2024,27
66,4/5/2023,5
71,10/5/2023,5
75,3/20/2024,20
22,7/10/2024,10
66,4/16/2022,16
81,8/23/2023,23
44,6/15/2024,15
4,7/27/2022,27
48,3/20/2024,20
87,4/21/2023,21
98,11/25/2023,25
66,12/16/2021,16
46,11/25/2023,25
19,6/15/2023,15
6,3/16/2023,16
66,11/7/2024,7
17,1/5/2022,5
62,11/7/2024,7
67,4/21/2023,21
40,3/20/2024,20
28,2/28/2022,28
12,4/3/2023,3
22,11/25/2023,25
1,3/11/2024,11
71,5/29/2023,29
1,3/19/2024,19
2,9/25/2024,25
75,5/15/2024,15
72,3/20/2024,20
94,1/30/2024,30
4,7/27/2022,27
5,12/6/2024,6
71,7/23/2022,23
8,5/29/2023,29
55,1/22/2023,22
53,8/11/2023,11
95,5/8/2024,8
68,1/23/2023,23
44,6/4/2023,4
10,12/27/2022,27
78,7/10/2024,10
52,7/14/2024,14
77,9/30/2023,30
66,9/21/2024,21
50,10/21/2023,21
63,8/27/2023,27
11,6/12/2022,12
73,1/27/2023,27
46,10/26/2023,26
89,5/3/2024,3
33,4/17/2024,17
44,9/28/2022,28
29,4/16/2022,16
13,4/26/2023,26
15,1/22/2023,22
63,3/19/2024,19
92,2/1/2023,1
64,6/24/2022,24
72,12/6/2023,6
34,11/20/2023,20
95,10/8/2022,8
78,6/15/2023,15
79,2/21/2022,21
47,1/5/2022,5
21,10/14/2024,14
59,1/27/2024,27
98,9/4/2024,4
1,4/16/2022,16
74,6/12/2022,12
83,1/17/2023,17
19,4/22/2023,22
16,12/17/2021,17
11,12/27/2022,27
14,11/23/2024,23
54,12/4/2022,4
63,7/26/2022,26
3,8/12/2024,12
1,3/3/2023,3
29,3/26/2024,26
36,10/26/2023,26
23,8/23/2023,23
70,8/13/2024,13
63,2/21/2022,21
54,12/3/2022,3
96,8/13/2024,13
56,9/12/2024,12
21,11/13/2022,13
85,1/5/2024,5
65,11/7/2024,7
79,4/17/2024,17
23,1/27/2023,27
45,12/4/2022,4
50,8/16/2022,16
64,11/7/2024,7
90,5/2/2023,2
29,7/23/2022,23
34,11/7/2024,7
45,8/12/2024,12
3,4/5/2023,5
46,5/5/2024,5
76,5/2/2023,2
21,8/23/2023,23
63,1/23/2023,23
93,5/29/2023,29
70,1/12/2023,12
92,2/28/2022,28
14,4/17/2024,17
49,7/28/2022,28
78,9/6/2022,6
7,5/2/2024,2
10,3/7/2024,7
8,8/9/2022,9
78,12/4/2022,4
7,6/12/2024,12
6,4/16/2022,16
11,9/4/2024,4
15,12/4/2022,4
33,7/28/2022,28
7,3/3/2023,3
25,7/27/2022,27
41,8/29/2022,29
32,1/24/2023,24
1,10/10/2023,10
59,6/25/2022,25
8,6/7/2023,7
18,1/16/2022,16
47,3/11/2024,11
56,3/2/2024,2
40,8/8/2022,8
34,6/29/2024,29
78,1/30/2024,30
86,1/23/2023,23
73,12/30/2022,30
100,5/16/2023,16
44,12/6/2023,6
24,3/26/2024,26
55,3/11/2024,11
2,2/17/2022,17
64,1/24/2023,24
76,10/9/2022,9
100,3/30/2024,30
14,7/15/2024,15
50,12/12/2021,12
41,11/2/2022,2
87,8/24/2023,24
60,9/30/2023,30
4,7/15/2024,15
68,11/23/2024,23
91,9/10/2022,10
61,8/31/2023,31
93,9/10/2022,10
22,2/2/2023,2
43,8/8/2022,8
26,10/5/2022,5
7,4/22/2023,22
50,3/26/2024,26
55,8/8/2022,8
90,7/10/2024,10
7,4/1/2023,1
7,7/29/2022,29
9,7/27/2022,27
84,8/29/2022,29
3,5/2/2023,2
81,11/25/2023,25
70,3/10/2023,10
50,10/5/2022,5
13,1/16/2022,16
51,10/14/2022,14
84,7/27/2022,27
72,2/2/2023,2
21,4/12/2022,12
50,1/5/2022,5
92,1/6/2024,6
5,9/30/2023,30
73,11/13/2022,13
13,1/17/2023,17
19,10/13/2022,13
83,12/27/2022,27
14,3/20/2024,20
5,5/26/2023,26
17,2/2/2023,2
12,1/27/2024,27
74,3/20/2024,20
91,8/19/2022,19
11,12/25/2022,25
63,5/1/2023,1
92,12/13/2021,13
63,5/8/2024,8
32,3/19/2024,19
61,12/28/2022,28
25,5/8/2024,8
53,7/10/2024,10
86,4/14/2023,14
59,5/2/2024,2
91,2/28/2022,28
11,3/24/2022,24
7,4/17/2024,17
64,11/2/2022,2
70,10/14/2024,14
84,11/1/2022,1
48,1/12/2023,12
32,1/20/2024,20
65,4/19/2022,19
40,10/14/2024,14
64,12/29/2023,29
85,9/25/2024,25
88,2/24/2022,24
10,2/25/2022,25
8,5/1/2023,1
17,7/28/2022,28
52,5/5/2024,5
34,10/5/2023,5
21,4/22/2024,22
60,7/29/2022,29
10,8/12/2024,12
33,5/28/2024,28
60,1/27/2023,27
52,8/8/2022,8
92,1/16/2022,16
42,6/23/2022,23
17,1/17/2023,17
29,4/14/2023,14
20,1/22/2023,22
13,9/25/2024,25
91,9/30/2023,30
61,1/6/2024,6
62,3/20/2024,20
65,3/4/2023,4
88,3/2/2024,2
62,5/8/2024,8
42,8/20/2024,20
49,4/22/2024,22
20,6/7/2023,7
79,10/21/2023,21
5,9/2/2023,2
15,7/18/2024,18
34,5/28/2024,28
66,10/27/2023,27
80,10/10/2023,10
35,7/14/2024,14
59,5/3/2024,3
69,3/30/2024,30
70,4/14/2023,14
32,2/17/2022,17
23,4/17/2024,17
42,2/26/2024,26
89,1/6/2024,6
29,5/15/2024,15
100,5/26/2023,26
68,12/13/2021,13
66,12/17/2021,17
88,3/7/2022,7
3,12/27/2022,27
62,6/12/2022,12
77,10/26/2023,26
39,1/6/2024,6
66,10/10/2023,10
74,7/15/2024,15
39,8/20/2024,20
13,12/28/2022,28
75,10/5/2022,5
68,10/14/2024,14
15,9/2/2023,2
66,8/8/2022,8
88,1/5/2022,5
40,11/1/2022,1
37,1/10/2023,10
90,10/9/2022,9
56,2/15/2022,15
90,8/19/2022,19
76,6/20/2023,20
26,12/28/2022,28
69,3/26/2024,26
41,12/6/2023,6
22,11/7/2024,7
73,12/12/2021,12
12,3/30/2024,30
38,8/18/2022,18
24,2/16/2023,16
10,6/15/2023,15
61,9/21/2024,21
54,4/14/2023,14
45,1/27/2023,27
50,3/11/2022,11
98,8/11/2023,11
98,1/30/2024,30
89,12/27/2022,27
36,5/15/2024,15
77,7/18/2024,18
33,4/21/2023,21
55,7/8/2024,8
47,6/23/2022,23
2,6/6/2023,6
4,12/27/2022,27
27,7/23/2023,23
75,8/27/2023,27
31,7/8/2024,8
65,9/21/2024,21
40,7/18/2024,18
83,6/12/2022,12
24,4/22/2023,22
73,4/22/2024,22
51,8/23/2024,23
48,10/13/2022,13
71,1/5/2024,5
30,4/17/2024,17
57,4/5/2023,5
28,10/21/2023,21
55,8/23/2024,23
86,3/20/2024,20
10,1/12/2023,12
45,10/5/2022,5
32,12/6/2024,6
95,2/15/2022,15
72,7/23/2022,23
86,9/12/2024,12
5,1/5/2022,5
24,7/29/2023,29
3,12/27/2022,27
63,1/10/2023,10
90,1/20/2024,20
6,9/21/2024,21
47,2/16/2023,16
53,9/21/2024,21
90,1/10/2022,10
87,1/10/2023,10
40,3/11/2022,11
80,9/11/2024,11
57,6/15/2024,15
35,10/14/2022,14
61,12/30/2022,30
50,5/28/2024,28
38,3/20/2024,20
42,11/13/2023,13
2,3/7/2024,7
34,11/30/2024,30
20,9/10/2022,10
58,3/25/2024,25
20,8/11/2023,11
73,3/24/2022,24
48,5/29/2023,29
56,1/10/2022,10
70,12/12/2021,12
32,2/28/2022,28
56,6/23/2022,23
12,8/16/2022,16
40,7/20/2022,20
84,10/8/2022,8
76,1/12/2023,12
77,8/31/2023,31
25,6/27/2023,27
86,9/9/2024,9
16,3/24/2022,24
63,6/25/2022,25
87,3/16/2023,16
90,3/11/2024,11
79,8/18/2022,18
50,7/29/2023,29
10,8/19/2022,19
52,1/22/2024,22
7,7/24/2023,24
19,8/11/2023,11
44,7/20/2022,20
12,1/23/2023,23
16,4/12/2022,12
77,9/28/2022,28
62,10/14/2024,14
94,7/18/2024,18
32,2/11/2022,11
25,12/25/2022,25
47,5/5/2024,5
94,5/1/2023,1
85,1/27/2024,27
90,2/16/2023,16
44,5/1/2023,1
45,2/15/2022,15
16,9/4/2024,4
38,8/13/2024,13
19,4/17/2024,17
40,4/12/2024,12
46,1/6/2024,6
98,2/26/2024,26
88,7/15/2024,15
14,6/30/2022,30
78,8/31/2023,31
39,1/5/2024,5
53,6/15/2023,15
34,1/16/2022,16
75,12/16/2021,16
61,10/21/2023,21
90,9/4/2024,4
51,6/4/2023,4
2,1/12/2023,12
79,8/29/2022,29
39,7/29/2023,29
7,12/13/2021,13
76,2/26/2024,26
11,2/16/2023,16
15,8/31/2024,31
82,12/6/2024,6
91,1/6/2024,6
64,5/28/2024,28
69,11/20/2023,20
74,12/29/2022,29
55,12/3/2022,3
8,6/12/2022,12
65,12/16/2021,16
84,4/12/2024,12
70,6/24/2022,24
64,5/28/2024,28
85,12/9/2022,9
38,7/23/2022,23
62,3/20/2024,20
46,8/29/2022,29
81,5/2/2024,2
86,12/25/2022,25
40,1/20/2024,20
70,3/20/2024,20
10,12/16/2021,16
72,2/15/2022,15
60,4/1/2023,1
74,9/10/2022,10
58,4/16/2022,16
30,7/27/2022,27
60,3/11/2024,11
55,6/15/2023,15
89,1/16/2022,16
44,8/31/2023,31
31,2/26/2024,26
28,12/12/2021,12
63,6/12/2022,12
94,1/24/2023,24
17,4/20/2022,20
100,9/12/2024,12
64,9/30/2023,30
4,8/23/2024,23
73,10/5/2022,5
81,3/20/2024,20
99,7/6/2024,6
42,1/23/2023,23
38,12/30/2022,30
93,1/6/2024,6
43,11/13/2023,13
62,9/2/2023,2
70,8/23/2023,23
71,11/23/2024,23
18,4/19/2022,19
55,7/28/2022,28
19,5/2/2023,2
8,12/29/2023,29
58,1/27/2023,27
13,10/4/2023,4
15,11/13/2023,13
6,9/2/2023,2
3,3/20/2024,20
32,10/10/2023,10
21,9/11/2024,11
26,5/2/2024,2
50,12/16/2021,16
50,5/1/2023,1
32,4/17/2024,17
82,6/15/2023,15
40,10/27/2023,27
24,9/9/2024,9
63,1/24/2023,24
83,8/11/2023,11
25,12/28/2022,28
61,1/5/2022,5
63,9/30/2023,30
28,7/18/2024,18
55,1/5/2022,5
3,2/25/2022,25
24,12/29/2022,29
25,7/29/2023,29
86,3/7/2022,7
53,10/13/2022,13
9,6/12/2024,12
98,7/23/2022,23
23,9/10/2022,10
97,3/7/2024,7
3,1/27/2024,27
57,12/16/2021,16
70,7/15/2024,15
44,2/11/2022,11
11,1/6/2024,6
65,7/24/2023,24
96,9/6/2022,6
58,1/30/2024,30
100,10/9/2022,9
92,7/18/2024,18
27,10/29/2024,29
88,3/11/2024,11
86,11/25/2023,25
37,5/4/2024,4
93,12/29/2023,29
78,6/12/2024,12
53,7/29/2023,29
93,12/3/2022,3
1,12/29/2023,29
26,5/15/2024,15
52,1/6/2024,6
95,12/9/2022,9
78,4/20/2022,20
97,5/5/2024,5
95,5/2/2023,2
39,8/23/2023,23
87,6/27/2023,27
57,8/31/2024,31
60,7/27/2022,27
87,1/27/2023,27
98,2/24/2022,24
35,8/9/2022,9
24,7/17/2023,17
18,9/4/2024,4
19,8/20/2024,20
7,12/6/2024,6
99,5/16/2023,16
39,8/11/2023,11
77,4/12/2022,12
78,2/24/2022,24
22,7/19/2022,19
18,11/25/2023,25
8,11/7/2024,7
49,10/13/2022,13
31,7/19/2022,19
92,7/10/2024,10
23,6/15/2024,15
93,4/21/2023,21
61,1/24/2023,24
96,5/1/2023,1
75,7/18/2024,18
23,4/5/2023,5
68,2/28/2022,28
12,5/29/2023,29
46,2/1/2023,1
96,2/16/2023,16
47,6/15/2024,15
40,7/17/2023,17
42,11/7/2024,7
100,4/20/2022,20
86,10/14/2024,14
77,12/27/2022,27
34,8/11/2023,11
39,8/19/2022,19
14,7/6/2024,6
25,1/10/2022,10
91,3/20/2024,20
24,6/15/2023,15
8,1/20/2024,20
56,7/15/2024,15
71,1/20/2024,20
87,3/9/2023,9
73,6/12/2022,12
28,4/20/2022,20
23,2/16/2023,16
6,4/1/2023,1
53,4/16/2022,16
93,9/9/2023,9
12,12/3/2024,3
55,4/12/2024,12
9,6/29/2024,29
24,11/7/2024,7
33,11/30/2024,30
27,7/20/2022,20
61,1/4/2024,4
34,12/25/2022,25
97,11/18/2024,18
81,1/10/2023,10
11,11/13/2022,13
46,7/20/2022,20
84,4/22/2023,22
33,11/13/2022,13
59,10/29/2022,29
68,12/17/2021,17
74,4/5/2023,5
94,4/12/2024,12
13,1/17/2023,17
27,10/14/2024,14
40,6/25/2022,25
50,11/11/2023,11
52,11/1/2022,1
78,9/21/2024,21
35,12/6/2023,6
10,3/24/2022,24
55,3/11/2024,11
94,8/23/2023,23
74,1/27/2023,27
48,11/7/2024,7
49,5/5/2024,5
71,10/21/2023,21
88,7/29/2023,29
80,6/15/2024,15
98,7/15/2024,15
91,8/29/2022,29
70,6/24/2022,24
36,1/4/2024,4
8,5/8/2024,8
92,9/9/2024,9
96,11/18/2024,18
70,12/9/2022,9
2,1/24/2023,24
72,12/3/2022,3
47,5/4/2024,4
81,11/13/2023,13
76,4/25/2023,25
67,2/2/2023,2
51,11/7/2024,7
44,6/15/2024,15
14,11/1/2022,1
17,12/27/2022,27
43,3/7/2022,7
17,4/19/2022,19
73,1/10/2023,10
87,11/20/2023,20
49,10/5/2022,5
79,8/11/2023,11
61,11/23/2024,23
8,3/19/2024,19
38,8/12/2024,12
73,10/4/2023,4
55,8/12/2024,12
80,11/13/2023,13
69,6/25/2022,25
23,5/1/2023,1
56,7/15/2024,15
16,6/27/2023,27
23,2/17/2022,17
55,9/30/2023,30
88,10/27/2023,27
51,12/13/2021,13
5,2/26/2024,26
85,9/30/2023,30
37,3/20/2024,20
64,6/30/2022,30
56,8/9/2022,9
87,12/3/2024,3
6,12/27/2022,27
88,1/5/2024,5
24,5/29/2023,29
16,9/30/2023,30
47,10/29/2022,29
78,7/23/2023,23
42,9/9/2023,9
3,8/18/2022,18
58,10/29/2022,29
87,8/31/2023,31
14,11/2/2022,2
12,2/21/2022,21
75,2/16/2023,16
100,9/11/2024,11
50,9/4/2024,4
77,1/27/2024,27
4,1/23/2023,23
21,6/4/2023,4
19,3/2/2024,2
41,7/8/2024,8
94,5/15/2024,15
43,12/9/2022,9
59,10/13/2022,13
10,12/3/2024,3
24,2/26/2024,26
6,1/17/2023,17
41,8/18/2022,18
46,4/25/2023,25
32,10/29/2022,29
52,1/22/2023,22
18,3/11/2024,11
77,11/30/2024,30
84,2/26/2023,26
55,3/11/2024,11
19,1/20/2024,20
92,7/23/2022,23
96,9/28/2022,28
12,11/23/2024,23
56,9/12/2024,12
49,4/16/2022,16
42,5/4/2022,4
81,6/30/2022,30
2,6/7/2023,7
51,9/2/2023,2
65,12/6/2023,6
99,7/20/2022,20
42,12/12/2021,12
9,12/16/2021,16
91,12/28/2022,28
63,8/27/2023,27
100,3/7/2022,7
24,1/4/2024,4
89,5/29/2023,29
50,12/16/2021,16
65,1/20/2024,20
71,12/3/2024,3
3,10/4/2023,4
38,1/16/2022,16
2,4/25/2023,25
32,9/9/2023,9
76,9/21/2024,21
5,4/14/2023,14
90,4/12/2024,12
27,5/28/2024,28
1,9/30/2023,30
57,1/12/2023,12
43,10/14/2024,14
3,4/5/2023,5
23,7/26/2022,26
62,12/9/2022,9
97,11/23/2024,23
37,1/22/2024,22
48,9/28/2022,28
7,6/29/2024,29
44,9/2/2023,2
47,7/29/2022,29
37,3/3/2023,3
